"","Date","Seed","Learner","Hyper_Parameter","Imputing","Time","Resampling_folds","CV_Score","Comment","DistrictSplit","District","Combined_Score"
"894",2024-03-04,71559,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 128, learning_rate = 0.0854240988474339, depth = 15, random_strength = 1.47741214744747, grow_policy = ""Depthwise"")","hot deck",22.5,5,278.242315309526,"feature selection + oversampling",TRUE,"nalanda","280.420105938323"
"895",2024-03-04,71559,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 653, learning_rate = 0.0718343184676487, depth = 9, random_strength = 1.0721221040003, grow_policy = ""SymmetricTree"")","hot deck",17.3200000000652,5,384.000451044573,"feature selection + oversampling",TRUE,"vaishali","280.420105938323"
"896",2024-03-04,71580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 252, learning_rate = 0.0294241433392744, depth = 12, random_strength = 0.578274568310007, grow_policy = ""SymmetricTree"")","hot deck",7.77000000001863,5,258.107851346223,"feature selection + oversampling",TRUE,"gaya","274.450915792185"
"897",2024-03-04,71580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 518, learning_rate = 0.0378917121095583, depth = 10, random_strength = 1.41154365194961, grow_policy = ""Depthwise"")","hot deck",26.4200000001583,5,196.191940599258,"feature selection + oversampling",TRUE,"jamui","274.450915792185"
"898",2024-03-04,71580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 159, learning_rate = 0.134625968125183, depth = 15, random_strength = 1.01471607084386, grow_policy = ""SymmetricTree"")","hot deck",77.5,5,297.796187362317,"feature selection + oversampling",TRUE,"nalanda","274.450915792185"
"899",2024-03-04,71580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 542, learning_rate = 0.0929571926712524, depth = 11, random_strength = 0.775448891334236, grow_policy = ""Depthwise"")","hot deck",26.6200000001118,5,335.724322076355,"feature selection + oversampling",TRUE,"vaishali","274.450915792185"
"900",2024-03-04,71602,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 431, learning_rate = 0.0314728655922227, depth = 12, random_strength = 1.28875214909203, grow_policy = ""SymmetricTree"")","hot deck",15.2800000000279,5,229.17998368107,"feature selection + oversampling",TRUE,"gaya","285.421898744547"
"901",2024-03-04,71602,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 535, learning_rate = 0.0652026023156941, depth = 14, random_strength = 1.25447208643891, grow_policy = ""Depthwise"")","hot deck",62.0600000000559,5,202.59550605067,"feature selection + oversampling",TRUE,"jamui","285.421898744547"
"902",2024-03-04,71602,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 285, learning_rate = 0.0784365849639289, depth = 14, random_strength = 1.48962005367503, grow_policy = ""SymmetricTree"")","hot deck",78.4899999999907,5,321.497085089195,"feature selection + oversampling",TRUE,"nalanda","285.421898744547"
"903",2024-03-04,71602,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 743, learning_rate = 0.0602670840744395, depth = 10, random_strength = 1.39731232891791, grow_policy = ""SymmetricTree"")","hot deck",24.9599999999627,5,354.764572139063,"feature selection + oversampling",TRUE,"vaishali","285.421898744547"
"904",2024-03-04,71625,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 282, learning_rate = 0.0451551838056184, depth = 11, random_strength = 0.926681481068954, grow_policy = ""SymmetricTree"")","hot deck",5.43999999994412,5,246.104292466825,"feature selection + oversampling",TRUE,"gaya","277.954193662254"
"905",2024-03-04,71625,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 230, learning_rate = 0.0445080924220383, depth = 14, random_strength = 1.25864461739548, grow_policy = ""Depthwise"")","hot deck",25.8700000001118,5,190.725074115774,"feature selection + oversampling",TRUE,"jamui","277.954193662254"
"906",2024-03-04,71625,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 156, learning_rate = 0.0999875599122606, depth = 12, random_strength = 0.731201081769541, grow_policy = ""SymmetricTree"")","hot deck",14.1400000001304,5,293.161469503194,"feature selection + oversampling",TRUE,"nalanda","277.954193662254"
"907",2024-03-04,71625,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 699, learning_rate = 0.0688190900469199, depth = 9, random_strength = 0.50827574217692, grow_policy = ""SymmetricTree"")","hot deck",19.4399999999441,5,363.650320798259,"feature selection + oversampling",TRUE,"vaishali","277.954193662254"
"908",2024-03-04,71649,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 363, learning_rate = 0.0385565842548385, depth = 9, random_strength = 0.720381921390072, grow_policy = ""SymmetricTree"")","hot deck",1.82999999984168,5,231.55138926329,"feature selection + oversampling",TRUE,"gaya","282.16661770902"
"909",2024-03-04,71649,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 510, learning_rate = 0.0179051822377369, depth = 11, random_strength = 1.23916410189122, grow_policy = ""Depthwise"")","hot deck",29.7800000000279,5,197.776229492507,"feature selection + oversampling",TRUE,"jamui","282.16661770902"
"910",2024-03-04,71649,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 345, learning_rate = 0.137196067748591, depth = 14, random_strength = 0.699264673516154, grow_policy = ""SymmetricTree"")","hot deck",103.550000000047,5,297.370149507633,"feature selection + oversampling",TRUE,"nalanda","282.16661770902"
"911",2024-03-04,71649,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 502, learning_rate = 0.0722313885439653, depth = 11, random_strength = 0.848007905064151, grow_policy = ""SymmetricTree"")","hot deck",21.4399999999441,5,374.67724954585,"feature selection + oversampling",TRUE,"vaishali","282.16661770902"
"912",2024-03-04,71674,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 407, learning_rate = 0.0372603574220557, depth = 10, random_strength = 0.650239487411454, grow_policy = ""Depthwise"")","hot deck",3.98999999999069,5,236.724505490145,"feature selection + oversampling",TRUE,"gaya","279.341434860761"
"913",2024-03-04,71674,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 655, learning_rate = 0.0384658702276647, depth = 10, random_strength = 1.28694464941509, grow_policy = ""SymmetricTree"")","hot deck",28.7800000000279,5,201.918720756463,"feature selection + oversampling",TRUE,"jamui","279.341434860761"
"914",2024-03-04,71674,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 199, learning_rate = 0.107677931725048, depth = 11, random_strength = 1.23757567093708, grow_policy = ""Depthwise"")","hot deck",14.9299999999348,5,288.408669836758,"feature selection + oversampling",TRUE,"nalanda","279.341434860761"
"915",2024-03-04,71674,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 516, learning_rate = 0.0472719992194325, depth = 11, random_strength = 1.03207282302901, grow_policy = ""SymmetricTree"")","hot deck",21.5100000000093,5,369.771288985669,"feature selection + oversampling",TRUE,"vaishali","279.341434860761"
"916",2024-02-15,1234,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 500, learning_rate = 0.08948363, depth = 10)","hot deck",2.77000000000001,5,285.018092870882,"Target is Yield/Acre",TRUE,"gaya","316.548134757048"
"917",2024-02-15,1234,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 500, learning_rate = 0.08948363, depth = 10)","hot deck",5.25800000000001,5,237.002465642862,"Target is Yield/Acre",TRUE,"jamui","316.548134757048"
"918",2024-02-15,1234,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 500, learning_rate = 0.08948363, depth = 10)","hot deck",6.18600000000001,5,321.983047394158,"Target is Yield/Acre",TRUE,"nalanda","316.548134757048"
"919",2024-02-15,1234,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 500, learning_rate = 0.08948363, depth = 10)","hot deck",2.59799999999998,5,400.314545582644,"Target is Yield/Acre",TRUE,"vaishali","316.548134757048"
"920",2024-02-19,1324,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 725, learning_rate = 0.0163861567922868, depth = 9)","hot deck",2.06800000000021,5,270.511488449092,"Tuning + Feature selection Catboost",TRUE,"gaya","299.961553611851"
"921",2024-02-19,1324,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 769, learning_rate = 0.0111223535565659, depth = 9)","hot deck",4.28799999999956,5,231.599211844924,"Tuning + Feature selection Catboost",TRUE,"jamui","299.961553611851"
"922",2024-02-19,1324,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 790, learning_rate = 0.03412647084333, depth = 6)","hot deck",1.51699999999983,5,318.564942345381,"Tuning + Feature selection Catboost",TRUE,"nalanda","299.961553611851"
"923",2024-02-19,1324,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 775, learning_rate = 0.0158102287654765, depth = 15)","hot deck",61.6980000000003,5,359.979075256446,"Tuning + Feature selection Catboost",TRUE,"vaishali","299.961553611851"
"924",2024-02-21,1234,"regr.ranger","list(num.threads = 6, num.trees = 750)","hot deck",0.433999999999997,5,306.499973642214,"Target is Yield/Acre",FALSE,"All","306.499973642214"
"925",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 931, mtry = 4)","hot deck",0.0640000000003056,5,276.344554704978,"Tuning + Feature selection Catboost",TRUE,"gaya","298.247651526148"
"926",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 598, mtry = 5)","hot deck",0.0940000000000509,5,231.480364262882,"Tuning + Feature selection Catboost",TRUE,"jamui","298.247651526148"
"927",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 869, mtry = 6)","hot deck",0.159999999999854,5,319.755919805088,"Tuning + Feature selection Catboost",TRUE,"nalanda","298.247651526148"
"928",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 601, mtry = 6)","hot deck",0.0869999999995343,5,350.167050950258,"Tuning + Feature selection Catboost",TRUE,"vaishali","298.247651526148"
"929",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 589, mtry = 4)","hot deck",0.0410000000001673,5,282.799294746848,"Tuning + Feature selection Ranger",TRUE,"gaya","296.721680791046"
"930",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 597, mtry = 3)","hot deck",0.068000000000211,5,228.508506091602,"Tuning + Feature selection Ranger",TRUE,"jamui","296.721680791046"
"931",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 869, mtry = 6)","hot deck",0.16399999999976,5,316.615707212915,"Tuning + Feature selection Ranger",TRUE,"nalanda","296.721680791046"
"932",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 940, mtry = 7)","hot deck",0.148999999999432,5,347.615958384952,"Tuning + Feature selection Ranger",TRUE,"vaishali","296.721680791046"
"933",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 935, mtry = 4)","hot deck",0.068000000000211,5,279.139060498962,"Tuning + Feature selection Ranger",TRUE,"gaya","300.448004776539"
"934",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 843, mtry = 3)","hot deck",0.0860000000002401,5,227.968926773754,"Tuning + Feature selection Ranger",TRUE,"jamui","316.791579130248"
"935",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 683, mtry = 6)","hot deck",0.127999999999702,5,321.526317396435,"Tuning + Feature selection Ranger",TRUE,"nalanda","316.791579130248"
"936",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 946, mtry = 7)","hot deck",0.149999999999636,5,357.103831009102,"Tuning + Feature selection Ranger",TRUE,"vaishali","316.791579130248"
"937",2024-02-27,11223344,"regr.ranger","list(num.threads = 6, num.trees = 893, mtry = 4)","hot deck",0.560999999999694,5,304.771828106823,"Tuning + Feature selection Ranger",TRUE,"All","316.791579130248"
"938",2024-02-28,123,"regr.ranger","list(num.threads = 6, num.trees = 750)","hot deck",0.532999999995809,5,308.384489503316,"Target is Yield/Acre",FALSE,"All","308.384489503316"
